GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PERIOD,GAMES_FROM_RETURN,INJURY_DATE,PTS_ROLLING_AVG,REB_ROLLING_AVG,AST_ROLLING_AVG,STL_ROLLING_AVG,BLK_ROLLING_AVG,TOV_ROLLING_AVG,PLAYER,TEAM,INJURY_SEASON,INJURY_TYPE
2024-12-23,OKC vs. WAS,W,29,17,7,4,1,0,2,Before,-42,2025-04-09,19.8,5.2,4.8,0.4,0.4,3.2,Jalen Williams,OKC,2024-25,Wrist
2024-12-26,OKC @ IND,W,36,20,4,5,0,0,2,Before,-41,2025-04-09,20.2,4.6,5.0,0.4,0.2,2.8,Jalen Williams,OKC,2024-25,Wrist
2024-12-28,OKC @ CHA,W,34,20,3,6,1,0,1,Before,-40,2025-04-09,20.2,4.2,5.2,0.4,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2024-12-29,OKC vs. MEM,W,26,14,10,8,2,1,2,Before,-39,2025-04-09,20.8,6.0,5.4,0.8,0.4,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-12-31,OKC vs. MIN,W,38,14,7,7,3,0,3,Before,-38,2025-04-09,17.0,6.2,6.0,1.4,0.2,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-02,OKC vs. LAC,W,30,18,3,4,2,1,2,Before,-37,2025-04-09,17.2,5.4,6.0,1.6,0.4,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-03,OKC vs. NYK,W,38,20,4,5,2,1,0,Before,-36,2025-04-09,17.2,5.4,6.0,2.0,0.6,1.6,Jalen Williams,OKC,2024-25,Wrist
2025-01-05,OKC vs. BOS,W,35,10,6,5,1,0,4,Before,-35,2025-04-09,15.2,6.0,5.8,2.0,0.6,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-01-08,OKC @ CLE,L,36,25,5,9,3,1,3,Before,-34,2025-04-09,17.4,5.0,6.0,2.2,0.6,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-01-10,OKC @ NYK,W,33,19,4,5,1,2,1,Before,-33,2025-04-09,18.4,4.4,5.6,1.8,1.0,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-12,OKC @ WAS,W,21,17,6,2,0,0,3,Before,-32,2025-04-09,18.2,5.0,5.2,1.4,0.8,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-01-14,OKC @ PHI,W,34,24,4,6,3,1,4,Before,-31,2025-04-09,19.0,5.0,5.4,1.6,0.8,3.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-16,OKC vs. CLE,W,30,19,6,5,3,2,0,Before,-30,2025-04-09,20.8,5.0,5.4,2.0,1.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-01-17,OKC @ DAL,L,37,19,5,6,0,0,6,Before,-29,2025-04-09,19.6,5.0,4.8,1.4,1.0,2.8,Jalen Williams,OKC,2024-25,Wrist
2025-01-22,OKC vs. UTA,W,36,25,3,2,2,0,2,Before,-28,2025-04-09,20.8,4.8,4.2,1.6,0.6,3.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-23,OKC vs. DAL,L,40,33,4,7,4,1,3,Before,-27,2025-04-09,24.0,4.4,5.2,2.4,0.8,3.0,Jalen Williams,OKC,2024-25,Wrist
2025-01-26,OKC @ POR,W,37,24,4,8,1,2,0,Before,-26,2025-04-09,24.0,4.4,5.6,2.0,1.0,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-01-29,OKC @ GSW,L,34,26,7,2,2,1,1,Before,-25,2025-04-09,25.4,4.6,5.0,1.8,0.8,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-02-05,OKC vs. PHX,W,26,13,3,4,2,0,0,Before,-24,2025-04-09,24.2,4.2,4.6,2.2,0.8,1.2,Jalen Williams,OKC,2024-25,Wrist
2025-02-07,OKC vs. TOR,W,33,27,5,4,0,0,3,Before,-23,2025-04-09,24.6,4.6,5.0,1.8,0.8,1.4,Jalen Williams,OKC,2024-25,Wrist
2025-02-08,OKC @ MEM,W,37,25,6,6,1,1,4,Before,-22,2025-04-09,23.0,5.0,4.8,1.2,0.8,1.6,Jalen Williams,OKC,2024-25,Wrist
2025-02-10,OKC vs. NOP,W,25,16,5,5,2,0,2,Before,-21,2025-04-09,21.4,5.2,4.2,1.4,0.4,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-02-12,OKC vs. MIA,W,31,18,6,3,1,0,2,Before,-20,2025-04-09,19.8,5.0,4.4,1.2,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-02-13,OKC @ MIN,L,34,20,3,5,1,1,1,Before,-19,2025-04-09,21.2,5.0,4.6,1.0,0.4,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-02-21,OKC @ UTA,W,28,18,9,4,2,1,2,Before,-18,2025-04-09,19.4,5.8,4.6,1.4,0.6,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-02-23,OKC @ MIN,W,36,18,3,9,3,1,3,Before,-17,2025-04-09,18.0,5.2,5.2,1.8,0.6,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-02-24,OKC vs. MIN,L,42,27,6,6,1,1,3,Before,-16,2025-04-09,20.2,5.4,5.4,1.6,0.8,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-02-26,OKC @ BKN,W,34,22,5,4,0,1,2,Before,-15,2025-04-09,21.0,5.2,5.6,1.4,1.0,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-02-28,OKC @ ATL,W,33,20,5,8,1,0,3,Before,-14,2025-04-09,21.0,5.6,6.2,1.4,0.8,2.6,Jalen Williams,OKC,2024-25,Wrist
2025-03-02,OKC @ SAS,W,33,41,6,6,1,1,0,Before,-13,2025-04-09,25.6,5.0,6.6,1.2,0.8,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-03-03,OKC vs. HOU,W,32,24,4,3,1,1,1,Before,-12,2025-04-09,26.8,5.2,5.4,0.8,0.8,1.8,Jalen Williams,OKC,2024-25,Wrist
2025-03-05,OKC @ MEM,W,35,20,5,9,2,1,4,Before,-11,2025-04-09,25.4,5.0,6.0,1.0,0.8,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-03-09,OKC vs. DEN,W,38,26,9,8,2,1,1,Before,-10,2025-04-09,26.2,5.8,6.8,1.4,0.8,1.8,Jalen Williams,OKC,2024-25,Wrist
2025-03-10,OKC vs. DEN,L,14,12,2,6,0,0,1,Before,-9,2025-04-09,24.6,5.2,6.4,1.2,0.8,1.4,Jalen Williams,OKC,2024-25,Wrist
2025-03-27,OKC vs. MEM,W,29,20,5,4,0,0,4,Before,-8,2025-04-09,20.4,5.0,6.0,1.0,0.6,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-03-29,OKC vs. IND,W,29,18,2,6,0,0,2,Before,-7,2025-04-09,19.2,4.6,6.6,0.8,0.4,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-03-31,OKC vs. CHI,W,25,23,4,3,2,0,3,Before,-6,2025-04-09,19.8,4.4,5.4,0.8,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-04-02,OKC vs. DET,W,33,23,5,3,0,1,2,Before,-5,2025-04-09,19.2,3.6,4.4,0.4,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-04-04,OKC @ HOU,L,34,33,3,4,2,1,2,Before,-4,2025-04-09,23.4,3.8,4.0,0.8,0.4,2.6,Jalen Williams,OKC,2024-25,Wrist
2025-04-06,OKC vs. LAL,L,28,16,6,3,3,0,0,Before,-3,2025-04-09,22.6,4.0,3.8,1.4,0.4,1.8,Jalen Williams,OKC,2024-25,Wrist
2025-04-08,OKC vs. LAL,W,35,26,4,4,0,0,1,Before,-2,2025-04-09,24.2,4.4,3.4,1.4,0.4,1.6,Jalen Williams,OKC,2024-25,Wrist
2025-04-09,OKC @ PHX,W,36,33,7,5,3,0,2,Before,-1,2025-04-09,26.2,5.0,3.8,1.6,0.4,1.4,Jalen Williams,OKC,2024-25,Wrist
2025-11-28,OKC vs. PHX,W,29,11,4,8,2,1,1,After,1,2025-04-09,11.0,4.0,8.0,2.0,1.0,1.0,Jalen Williams,OKC,2024-25,Wrist
2025-11-30,OKC @ POR,W,34,16,8,5,0,3,1,After,2,2025-04-09,13.5,6.0,6.5,1.0,2.0,1.0,Jalen Williams,OKC,2024-25,Wrist
2025-12-02,OKC @ GSW,W,33,22,3,6,1,1,3,After,3,2025-04-09,16.333333333333332,5.0,6.333333333333333,1.0,1.6666666666666667,1.6666666666666667,Jalen Williams,OKC,2024-25,Wrist
2025-12-05,OKC vs. DAL,W,24,15,8,5,1,0,1,After,4,2025-04-09,16.0,5.75,6.0,1.0,1.25,1.5,Jalen Williams,OKC,2024-25,Wrist
2025-12-07,OKC @ UTA,W,25,25,3,8,2,0,0,After,5,2025-04-09,17.8,5.2,6.4,1.2,1.0,1.2,Jalen Williams,OKC,2024-25,Wrist
2025-12-10,OKC vs. PHX,W,23,15,5,5,1,0,3,After,6,2025-04-09,18.6,5.4,5.8,1.0,0.8,1.6,Jalen Williams,OKC,2024-25,Wrist
2025-12-13,OKC vs. SAS,L,33,17,7,4,4,0,2,After,7,2025-04-09,18.8,5.2,5.6,1.8,0.2,1.8,Jalen Williams,OKC,2024-25,Wrist
2025-12-18,OKC vs. LAC,W,29,20,1,5,2,0,1,After,8,2025-04-09,18.4,4.8,5.4,2.0,0.0,1.4,Jalen Williams,OKC,2024-25,Wrist
2025-12-19,OKC @ MIN,L,32,17,7,2,2,1,4,After,9,2025-04-09,18.8,4.6,4.8,2.2,0.2,2.0,Jalen Williams,OKC,2024-25,Wrist
2025-12-22,OKC vs. MEM,W,34,24,6,2,0,0,2,After,10,2025-04-09,18.6,5.2,3.6,1.8,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-12-23,OKC @ SAS,L,32,17,6,8,2,0,3,After,11,2025-04-09,19.0,5.4,4.2,2.0,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-12-25,OKC vs. SAS,L,29,12,2,6,2,0,1,After,12,2025-04-09,18.0,4.4,4.6,1.6,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-12-28,OKC vs. PHI,W,32,14,4,6,2,0,2,After,13,2025-04-09,16.8,5.0,4.8,1.6,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2025-12-29,OKC vs. ATL,W,33,20,8,7,1,1,3,After,14,2025-04-09,17.4,5.2,5.8,1.4,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2025-12-31,OKC vs. POR,W,26,13,7,7,3,0,2,After,15,2025-04-09,15.2,5.4,6.8,2.0,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2026-01-02,OKC @ GSW,W,21,12,6,2,0,0,1,After,16,2025-04-09,14.2,5.4,5.6,1.6,0.2,1.8,Jalen Williams,OKC,2024-25,Wrist
2026-01-04,OKC @ PHX,L,34,23,4,7,0,0,4,After,17,2025-04-09,16.4,5.8,5.8,1.2,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2026-01-05,OKC vs. CHA,L,28,16,2,4,2,0,2,After,18,2025-04-09,16.8,5.4,5.4,1.2,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2026-01-07,OKC vs. UTA,W,41,17,6,8,0,0,2,After,19,2025-04-09,16.2,5.0,5.6,1.0,0.0,2.2,Jalen Williams,OKC,2024-25,Wrist
2026-01-09,OKC @ MEM,W,36,26,5,10,1,1,2,After,20,2025-04-09,18.8,4.6,6.2,0.6,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2026-01-11,OKC vs. MIA,W,29,18,4,4,2,0,3,After,21,2025-04-09,20.0,4.2,6.6,1.0,0.2,2.6,Jalen Williams,OKC,2024-25,Wrist
2026-01-13,OKC vs. SAS,W,30,20,0,3,2,0,3,After,22,2025-04-09,19.4,3.4,5.8,1.4,0.2,2.4,Jalen Williams,OKC,2024-25,Wrist
2026-01-15,OKC @ HOU,W,31,6,5,10,0,1,0,After,23,2025-04-09,17.4,4.0,7.0,1.0,0.4,2.0,Jalen Williams,OKC,2024-25,Wrist
2026-01-17,OKC @ MIA,L,14,8,3,3,0,0,1,After,24,2025-04-09,15.6,3.4,6.0,1.0,0.4,1.8,Jalen Williams,OKC,2024-25,Wrist
2026-02-09,OKC @ LAL,W,24,23,3,1,1,0,2,After,25,2025-04-09,15.0,3.0,4.2,1.0,0.2,1.8,Jalen Williams,OKC,2024-25,Wrist
2026-02-11,OKC @ PHX,W,20,28,4,5,0,0,1,After,26,2025-04-09,17.0,3.0,4.4,0.6,0.2,1.4,Jalen Williams,OKC,2024-25,Wrist
2026-03-23,OKC @ PHI,W,20,18,4,6,0,0,3,After,27,2025-04-09,16.6,3.8,5.0,0.2,0.2,1.4,Jalen Williams,OKC,2024-25,Wrist
2026-03-25,OKC @ BOS,L,24,7,3,3,0,0,0,After,28,2025-04-09,16.8,3.4,3.6,0.2,0.0,1.4,Jalen Williams,OKC,2024-25,Wrist
2026-03-27,OKC vs. CHI,W,27,18,6,8,1,0,2,After,29,2025-04-09,18.8,4.0,4.6,0.4,0.0,1.6,Jalen Williams,OKC,2024-25,Wrist
2026-03-29,OKC vs. NYK,W,29,22,1,2,1,0,2,After,30,2025-04-09,18.6,3.6,4.8,0.4,0.0,1.6,Jalen Williams,OKC,2024-25,Wrist
2026-04-02,OKC vs. LAL,W,23,10,9,8,2,0,2,After,31,2025-04-09,15.0,4.6,5.4,0.8,0.0,1.8,Jalen Williams,OKC,2024-25,Wrist
2026-04-05,OKC vs. UTA,W,26,15,2,7,0,0,1,After,32,2025-04-09,14.4,4.2,5.6,0.8,0.0,1.4,Jalen Williams,OKC,2024-25,Wrist
2026-04-08,OKC @ LAC,W,32,18,6,6,2,0,3,After,33,2025-04-09,16.6,4.8,6.2,1.2,0.0,2.0,Jalen Williams,OKC,2024-25,Wrist
2024-11-12,PHI vs. NYK,L,26,13,3,5,0,1,2,Before,-19,2025-02-22,13.0,3.0,5.0,0.0,1.0,2.0,Joel Embiid,PHI,2024-25,Knee
2024-11-15,PHI @ ORL,L,33,20,8,2,1,1,6,Before,-18,2025-02-22,16.5,5.5,3.5,0.5,1.0,4.0,Joel Embiid,PHI,2024-25,Knee
2024-11-18,PHI @ MIA,L,31,11,8,5,0,1,2,Before,-17,2025-02-22,14.666666666666666,6.333333333333333,4.0,0.3333333333333333,1.0,3.3333333333333335,Joel Embiid,PHI,2024-25,Knee
2024-11-20,PHI @ MEM,L,35,35,11,2,1,1,3,Before,-16,2025-02-22,19.75,7.5,3.5,0.5,1.0,3.25,Joel Embiid,PHI,2024-25,Knee
2024-12-08,PHI @ CHI,W,33,31,12,4,0,2,6,Before,-15,2025-02-22,22.0,8.4,3.6,0.4,1.2,3.8,Joel Embiid,PHI,2024-25,Knee
2024-12-13,PHI vs. IND,L,17,12,4,5,0,0,1,Before,-14,2025-02-22,21.8,8.6,3.6,0.4,1.0,3.6,Joel Embiid,PHI,2024-25,Knee
2024-12-20,PHI vs. CHA,W,31,34,5,9,2,2,4,Before,-13,2025-02-22,24.6,8.0,5.0,0.6,1.2,3.2,Joel Embiid,PHI,2024-25,Knee
2024-12-23,PHI vs. SAS,W,14,9,3,1,2,0,2,Before,-12,2025-02-22,24.2,7.0,4.2,1.0,1.0,3.2,Joel Embiid,PHI,2024-25,Knee
2024-12-25,PHI @ BOS,W,31,27,9,2,0,0,2,Before,-11,2025-02-22,22.6,6.6,4.2,0.8,0.8,3.0,Joel Embiid,PHI,2024-25,Knee
2024-12-28,PHI @ UTA,W,35,32,5,4,4,3,4,Before,-10,2025-02-22,22.8,5.2,4.2,1.6,1.0,2.6,Joel Embiid,PHI,2024-25,Knee
2024-12-30,PHI @ POR,W,36,37,9,3,0,0,4,Before,-9,2025-02-22,27.8,6.2,3.8,1.6,1.0,3.2,Joel Embiid,PHI,2024-25,Knee
2025-01-02,PHI @ GSW,L,31,28,14,2,1,2,2,Before,-8,2025-02-22,26.6,8.0,2.4,1.4,1.0,2.8,Joel Embiid,PHI,2024-25,Knee
2025-01-04,PHI @ BKN,W,29,28,12,6,0,0,3,Before,-7,2025-02-22,30.4,9.8,3.4,1.0,1.0,3.0,Joel Embiid,PHI,2024-25,Knee
2025-02-04,PHI vs. DAL,W,36,29,11,10,1,0,5,Before,-6,2025-02-22,30.8,10.2,5.0,1.2,1.0,3.6,Joel Embiid,PHI,2024-25,Knee
2025-02-07,PHI @ DET,L,30,23,7,6,0,2,2,Before,-5,2025-02-22,29.0,10.6,5.4,0.4,0.8,3.2,Joel Embiid,PHI,2024-25,Knee
2025-02-09,PHI @ MIL,L,30,27,12,6,1,1,5,Before,-4,2025-02-22,27.0,11.2,6.0,0.6,1.0,3.4,Joel Embiid,PHI,2024-25,Knee
2025-02-11,PHI vs. TOR,L,38,27,12,4,1,1,4,Before,-3,2025-02-22,26.8,10.8,6.4,0.6,0.8,3.8,Joel Embiid,PHI,2024-25,Knee
2025-02-20,PHI vs. BOS,L,27,15,3,4,0,0,2,Before,-2,2025-02-22,24.2,9.0,6.0,0.6,0.8,3.6,Joel Embiid,PHI,2024-25,Knee
2025-02-22,PHI vs. BKN,L,31,14,7,5,0,1,3,Before,-1,2025-02-22,21.2,8.2,5.0,0.4,1.0,3.2,Joel Embiid,PHI,2024-25,Knee
2025-10-22,PHI @ BOS,W,20,4,6,2,0,1,0,After,1,2025-02-22,4.0,6.0,2.0,0.0,1.0,0.0,Joel Embiid,PHI,2024-25,Knee
2025-10-25,PHI vs. CHA,W,20,20,2,4,2,0,4,After,2,2025-02-22,12.0,4.0,3.0,1.0,0.5,2.0,Joel Embiid,PHI,2024-25,Knee
2025-10-28,PHI @ WAS,W,23,25,7,5,0,1,3,After,3,2025-02-22,16.333333333333332,5.0,3.6666666666666665,0.6666666666666666,0.6666666666666666,2.3333333333333335,Joel Embiid,PHI,2024-25,Knee
2025-10-31,PHI vs. BOS,L,25,20,6,3,0,2,4,After,4,2025-02-22,17.25,5.25,3.5,0.5,1.0,2.75,Joel Embiid,PHI,2024-25,Knee
2025-11-04,PHI @ CHI,L,26,20,6,2,3,4,3,After,5,2025-02-22,17.8,5.4,3.2,1.0,1.6,2.8,Joel Embiid,PHI,2024-25,Knee
2025-11-08,PHI vs. TOR,W,26,29,6,4,0,1,2,After,6,2025-02-22,22.8,5.4,3.6,1.0,1.6,3.2,Joel Embiid,PHI,2024-25,Knee
2025-11-30,PHI vs. ATL,L,30,18,4,2,1,1,2,After,7,2025-02-22,22.4,5.8,3.2,0.8,1.8,2.8,Joel Embiid,PHI,2024-25,Knee
2025-12-04,PHI vs. GSW,W,25,12,6,3,0,1,3,After,8,2025-02-22,19.8,5.6,2.8,0.8,1.8,2.8,Joel Embiid,PHI,2024-25,Knee
2025-12-07,PHI vs. LAL,L,30,16,7,2,1,1,0,After,9,2025-02-22,19.0,5.8,2.6,1.0,1.6,2.0,Joel Embiid,PHI,2024-25,Knee
2025-12-12,PHI vs. IND,W,32,39,9,3,1,0,3,After,10,2025-02-22,22.8,6.4,2.8,0.6,0.8,2.0,Joel Embiid,PHI,2024-25,Knee
2025-12-14,PHI @ ATL,L,30,22,14,1,1,2,3,After,11,2025-02-22,21.4,8.0,2.2,0.8,1.0,2.2,Joel Embiid,PHI,2024-25,Knee
2025-12-23,PHI vs. BKN,L,31,27,6,4,0,2,3,After,12,2025-02-22,23.2,8.4,2.6,0.6,1.2,2.4,Joel Embiid,PHI,2024-25,Knee
2025-12-26,PHI @ CHI,L,32,31,5,1,0,1,2,After,13,2025-02-22,27.0,8.2,2.2,0.6,1.2,2.2,Joel Embiid,PHI,2024-25,Knee
2025-12-30,PHI @ MEM,W,38,34,10,8,1,2,4,After,14,2025-02-22,30.6,8.8,3.4,0.6,1.4,3.0,Joel Embiid,PHI,2024-25,Knee
2026-01-01,PHI @ DAL,W,35,22,4,6,0,1,2,After,15,2025-02-22,27.2,7.8,4.0,0.4,1.6,2.8,Joel Embiid,PHI,2024-25,Knee
2026-01-03,PHI @ NYK,W,33,26,10,5,0,0,3,After,16,2025-02-22,28.0,7.0,4.8,0.2,1.2,2.8,Joel Embiid,PHI,2024-25,Knee
2026-01-05,PHI vs. DEN,L,40,32,10,2,0,1,6,After,17,2025-02-22,29.0,7.8,4.4,0.2,1.0,3.4,Joel Embiid,PHI,2024-25,Knee
2026-01-07,PHI vs. WAS,W,25,28,7,2,0,2,2,After,18,2025-02-22,28.4,8.2,4.6,0.2,1.2,3.4,Joel Embiid,PHI,2024-25,Knee
2026-01-09,PHI @ ORL,W,31,22,9,3,1,1,4,After,19,2025-02-22,26.0,8.0,3.6,0.2,1.0,3.4,Joel Embiid,PHI,2024-25,Knee
2026-01-12,PHI @ TOR,W,36,27,8,4,2,0,7,After,20,2025-02-22,27.0,8.8,3.2,0.6,0.8,4.4,Joel Embiid,PHI,2024-25,Knee
2026-01-14,PHI vs. CLE,L,25,20,4,3,1,1,6,After,21,2025-02-22,25.8,7.6,2.8,0.8,1.0,5.0,Joel Embiid,PHI,2024-25,Knee
2026-01-16,PHI vs. CLE,L,33,33,5,3,0,1,1,After,22,2025-02-22,26.0,6.6,3.0,0.8,1.0,4.0,Joel Embiid,PHI,2024-25,Knee
2026-01-19,PHI vs. IND,W,33,30,9,4,0,0,1,After,23,2025-02-22,26.4,7.0,3.4,0.8,0.6,3.8,Joel Embiid,PHI,2024-25,Knee
2026-01-22,PHI vs. HOU,W,46,32,15,10,1,1,5,After,24,2025-02-22,28.4,8.2,4.8,0.8,0.6,4.0,Joel Embiid,PHI,2024-25,Knee
2026-01-24,PHI vs. NYK,L,36,38,11,5,0,1,4,After,25,2025-02-22,30.6,8.8,5.0,0.4,0.8,3.4,Joel Embiid,PHI,2024-25,Knee
2026-01-27,PHI vs. MIL,W,29,29,9,5,1,0,2,After,26,2025-02-22,32.4,9.8,5.4,0.4,0.6,2.6,Joel Embiid,PHI,2024-25,Knee
2026-01-29,PHI vs. SAC,W,36,37,5,8,1,1,2,After,27,2025-02-22,33.2,9.8,6.4,0.6,0.6,2.8,Joel Embiid,PHI,2024-25,Knee
2026-01-31,PHI vs. NOP,W,39,40,11,4,1,2,5,After,28,2025-02-22,35.2,10.2,6.4,0.8,1.0,3.6,Joel Embiid,PHI,2024-25,Knee
2026-02-02,PHI @ LAC,W,32,24,5,3,1,0,1,After,29,2025-02-22,33.6,8.2,5.0,0.8,0.8,2.8,Joel Embiid,PHI,2024-25,Knee
2026-02-05,PHI @ LAL,L,39,35,7,7,1,2,3,After,30,2025-02-22,33.0,7.4,5.4,1.0,1.0,2.6,Joel Embiid,PHI,2024-25,Knee
2026-02-07,PHI @ PHX,W,33,33,9,3,0,1,2,After,31,2025-02-22,33.8,7.4,5.0,0.8,1.2,2.6,Joel Embiid,PHI,2024-25,Knee
2026-02-24,PHI @ IND,W,26,27,6,5,0,1,4,After,32,2025-02-22,31.8,7.6,4.4,0.6,1.2,3.0,Joel Embiid,PHI,2024-25,Knee
2026-02-26,PHI vs. MIA,W,31,26,11,4,1,0,2,After,33,2025-02-22,29.0,7.6,4.4,0.6,0.8,2.4,Joel Embiid,PHI,2024-25,Knee
2026-03-25,PHI vs. CHI,W,28,35,6,7,0,1,3,After,34,2025-02-22,31.2,7.8,5.2,0.4,1.0,2.8,Joel Embiid,PHI,2024-25,Knee
2026-03-28,PHI @ CHA,W,36,29,6,2,0,2,0,After,35,2025-02-22,30.0,7.6,4.2,0.2,1.0,2.2,Joel Embiid,PHI,2024-25,Knee
2026-03-30,PHI @ MIA,L,34,26,7,3,0,1,3,After,36,2025-02-22,28.6,7.2,4.2,0.2,1.0,2.4,Joel Embiid,PHI,2024-25,Knee
2026-04-03,PHI vs. MIN,W,34,19,13,7,0,3,1,After,37,2025-02-22,27.0,8.6,4.6,0.2,1.4,1.8,Joel Embiid,PHI,2024-25,Knee
2026-04-06,PHI @ SAS,L,39,34,12,1,0,4,4,After,38,2025-02-22,28.6,8.8,4.0,0.0,2.2,2.2,Joel Embiid,PHI,2024-25,Knee
2024-10-23,CLE @ TOR,W,23,7,1,6,0,0,2,Before,-75,2025-04-11,7.0,1.0,6.0,0.0,0.0,2.0,Darius Garland,CLE,2024-25,Toe
2024-10-25,CLE vs. DET,W,33,13,2,6,1,0,3,Before,-74,2025-04-11,10.0,1.5,6.0,0.5,0.0,2.5,Darius Garland,CLE,2024-25,Toe
2024-10-26,CLE @ WAS,W,24,23,2,5,2,0,4,Before,-73,2025-04-11,14.333333333333334,1.6666666666666667,5.666666666666667,1.0,0.0,3.0,Darius Garland,CLE,2024-25,Toe
2024-10-28,CLE @ NYK,W,33,34,3,3,2,2,3,Before,-72,2025-04-11,19.25,2.0,5.0,1.25,0.5,3.0,Darius Garland,CLE,2024-25,Toe
2024-10-30,CLE vs. LAL,W,22,12,0,10,2,0,2,Before,-71,2025-04-11,17.8,1.6,6.0,1.4,0.4,2.8,Darius Garland,CLE,2024-25,Toe
2024-11-01,CLE vs. ORL,W,29,25,3,4,1,1,3,Before,-70,2025-04-11,21.4,2.0,5.6,1.6,0.6,3.0,Darius Garland,CLE,2024-25,Toe
2024-11-02,CLE @ MIL,W,34,11,3,10,0,0,0,Before,-69,2025-04-11,21.0,2.2,6.4,1.4,0.6,2.4,Darius Garland,CLE,2024-25,Toe
2024-11-04,CLE vs. MIL,W,35,39,2,8,0,0,2,Before,-68,2025-04-11,24.2,2.2,7.0,1.0,0.6,2.0,Darius Garland,CLE,2024-25,Toe
2024-11-06,CLE @ NOP,W,30,14,1,9,1,1,3,Before,-67,2025-04-11,20.2,1.8,8.2,0.8,0.4,2.0,Darius Garland,CLE,2024-25,Toe
2024-11-08,CLE vs. GSW,W,30,27,3,6,3,0,4,Before,-66,2025-04-11,23.2,2.4,7.4,1.0,0.4,2.4,Darius Garland,CLE,2024-25,Toe
2024-11-09,CLE vs. BKN,W,32,20,1,6,1,0,3,Before,-65,2025-04-11,22.2,2.0,7.8,1.0,0.2,2.4,Darius Garland,CLE,2024-25,Toe
2024-11-11,CLE @ CHI,W,30,17,2,5,4,0,1,Before,-64,2025-04-11,23.4,1.8,6.8,1.8,0.2,2.6,Darius Garland,CLE,2024-25,Toe
2024-11-13,CLE @ PHI,W,34,25,5,6,0,0,3,Before,-63,2025-04-11,20.6,2.4,6.4,1.8,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2024-11-15,CLE vs. CHI,W,34,29,3,9,1,0,5,Before,-62,2025-04-11,23.6,2.8,6.4,1.8,0.0,3.2,Darius Garland,CLE,2024-25,Toe
2024-11-17,CLE vs. CHA,W,30,25,5,12,0,0,2,Before,-61,2025-04-11,23.2,3.2,7.6,1.2,0.0,2.8,Darius Garland,CLE,2024-25,Toe
2024-11-19,CLE @ BOS,L,31,8,2,7,1,1,2,Before,-60,2025-04-11,20.8,3.4,7.8,1.2,0.2,2.6,Darius Garland,CLE,2024-25,Toe
2024-11-24,CLE vs. TOR,W,31,16,3,6,1,0,2,Before,-59,2025-04-11,20.6,3.6,8.0,0.6,0.2,2.8,Darius Garland,CLE,2024-25,Toe
2024-11-27,CLE vs. ATL,L,33,19,2,7,1,0,1,Before,-58,2025-04-11,19.4,3.0,8.2,0.8,0.2,2.4,Darius Garland,CLE,2024-25,Toe
2024-11-29,CLE @ ATL,L,33,29,3,5,1,0,2,Before,-57,2025-04-11,19.4,3.0,7.4,0.8,0.2,1.8,Darius Garland,CLE,2024-25,Toe
2024-12-01,CLE vs. BOS,W,32,22,5,8,0,0,0,Before,-56,2025-04-11,18.8,3.0,6.6,0.8,0.2,1.4,Darius Garland,CLE,2024-25,Toe
